idx,user_ids,accent,age_group,country,transcript,nchars,audio_ids,audio_paths,duration,origin,domain,split,gender
130231,7e4659cd57745551152b0cee3359c7cb,swahili,19-25,KE,"4 yr old male Kanu Effoolahdey with 4 days hisotry of cough, catarrh, and fast breathing. Next line. Cough is high grade, non-paroxysmal, non-distressing, productive of yellowish sputum. Next line
",196,78bb96badeffc631a1e78103386e3423,/AfriSpeech-100/test/60fbd8b7-0e2f-4a82-8a6f-b6a9b56a230f/99668f03d71009b0a877d57ecc79e3fb.wav,27.541995464852608,african,general,test,Male
130153,80b723664a766566a8277e979a63acfc,swahili,19-25,KE,"Dr Daberechi neonatal Intensive care unit (ICU) aware and Dr Iniola Surgery notified. 09 January, 2003
",102,04717f5b5ba897c7a07c7f422bc621ef,/AfriSpeech-100/test/89b9ada8-bd40-4084-b0e7-c1c1fdc4647d/beebd5deefd3750d3ba1f3462a8ac0e2.wav,8.230997732426303,african,general,test,Female
43351,6797fff3246da56ee90a186dae614051,swahili,19-25,KE,Ordor describes the essence of Starr Luxury Cars we strive to give our clients the most memorable experiences that money can buy. We believe that life is a journey and we want our clients to enjoy it in luxury.,210,371eaf4ed03fbe65413a915124b093c8,/AfriSpeech-100/test/757388d8-07fd-47f7-9fc3-77063edead46/306f8d8b7d937674b7a9d08aab969bcd.wav,18.49299319727891,african,general,test,Male
362595,2e912cd34fc79ecd39d79d2e7bab8741,swahili,19-25,KE,"Support for mother Aino Jin John and family Jam and may need social worker consult.
",83,f45fd11cb556df4463b5fd6b6240843e,/AfriSpeech-100/test/329d7eaf-dc1f-4886-8c44-a95ae120edd4/58923ca4301d512d23f8aa2ae6c63084.wav,5.080997732426304,african,general,test,Female
54348,1445bd3647f666f6f596b1cdff648b15,swahili,,KE,"But as Obi left, he painted PDP with the following moral tar brush: Recent developments within our party make it practically impossible to continue participating and making constructive contributions.
",200,6b2ed2261a38973d079c9c3a6b9aeeb8,/AfriSpeech-100/test/5f1adbbe-adab-4996-8a91-9c1e7fc5e38d/bfae6ca928e97a3605e72bbacbe76df7.wav,15.573990929705214,african,general,test,Female
134573,2216c578eeaeaa9e73262533afcf130b,swahili,19-25,KE,"This has left energy companies to seek relief under the broader US2.3 trillion US stimulus package.
",99,d649e4ca2ec352acca2268de105a9622,/AfriSpeech-100/test/a09a1c03-fc35-4a36-b48c-4851e83a97b8/b34dc0119072080f39ec05307ff64e60.wav,7.352993197278912,african,general,test,Female
278061,616a046f021371bf292f811ebb89e2ab,swahili,26-40,KE,"Moscow companies exported medicines for 571,000 to Turkmenistan.
",64,42979aa5100cd3f6ce4643e98f381912,/AfriSpeech-100/test/89d5e30c-75f2-4ab3-8896-2a1fd2785ee0/625e1f784a77e01307c7e63d97542a58.wav,5.782993197278912,african,general,test,Female
66514,e77b7a02e13a4619d98b0177a76cc67a,swahili,41-55,KE,"Amid speculation that the national shutdown, which ends April 14, could be extended, Prime Minister Narendra Modi offered the first hint of the governments thinking on the matter in his interaction with the chief ministers on Thursday.
",235,89c0dc3fce6d070ffe0681dcb803c622,/AfriSpeech-100/test/dbcf4caa-3640-4e7c-9d30-34598f2bea04/9a00e1a1ee166115c4941b03d2065cbf.wav,14.64,african,general,test,Female
43316,6797fff3246da56ee90a186dae614051,swahili,19-25,KE,ALSO READ FROM NIGERIAN TRIBUNE,31,ea6db9feea9675297faee62dc166ef75,/AfriSpeech-100/test/3e989185-1882-4d1b-81b3-d2855acf968b/3360b40019f3a7f311d483ed30e72c30.wav,2.133990929705216,african,general,test,Male
84910,26f8a073f2f00cc01a888fd60675b925,swahili,19-25,KE,"Patient Ojiugo presented on account of ammenorrhea of 4 months. Next line. Hot flushes associated with night sweats
",115,f4f16b8eabc09908ac9ceaeb5c48eab1,/AfriSpeech-100/test/82c499b9-4c35-48fd-9728-cc58560de8af/319aac55653a2e4ebaa45a878ca814f8.wav,11.186984126984129,african,general,test,Female
66759,634d7b4e0dc38df9860e7ddcf78355ea,swahili,19-25,KE,"He often went back to IFK Gteborg years later.
",46,54156052fc4602d60d67ab4b7314468d,/AfriSpeech-100/test/e30bf795-de81-42ed-871a-76bc2bfae6f9/0ff75529f86663050b7702cffbafe29c.wav,4.093990929705217,african,general,test,Male
54292,2216c578eeaeaa9e73262533afcf130b,swahili,19-25,KE,"The chemists at Ifesinachi bus stop, Nnewi sell quinine, quinidine, chloroquine, amodiaquine, and mefloquine to treat Malaria
",125,bed81185b3cdf3dfeb2393d4762adc3e,/AfriSpeech-100/test/67c9b4b4-e91c-4f07-a1df-789eaa7db276/b7b20340bbf0525a79e4eaac7466b7e0.wav,12.978979591836731,african,general,test,Female
196134,7bfad0df02df384e4934a3a483da2a34,swahili,26-40,KE,"Pete himself doesnt bother deciding.
",36,21038a68d42ff5b2696d1052b63b773b,/AfriSpeech-100/test/f49a6087-fe3e-4705-805a-0a84513e2420/4f67c6ad8c8bae02c79fde899422e520.wav,2.7489795918367346,african,general,test,Female
82164,f6d533e8dea137a94f7750f7a8080361,swahili,26-40,KE,"In the area of medicine, in previous times though, there have been two experiences where Cuba Medical Brigades came to Nigeria.
",127,cc3b22f45541413836ec2819fc68dcb8,/AfriSpeech-100/test/0fb27420-7ae2-4bfb-9a62-fba937907feb/546db9048db68a5b95d222b8b7a38ab3.wav,9.433990929705216,african,general,test,Female
43467,6797fff3246da56ee90a186dae614051,swahili,19-25,KE,Falz and I are still working on Soldier part two Simi,53,48b236552cd49281207f627f623496f0,/AfriSpeech-100/test/5675744f-267f-407b-af61-943e4c35b511/08a4806e7a969327450a52e94887091f.wav,3.778979591836735,african,general,test,Male
66678,634d7b4e0dc38df9860e7ddcf78355ea,swahili,19-25,KE,"Alamos Gold had a net margin of 14.07 and a return on equity of 3.15.
",69,f669b9a4699e62aed550c0f32a1c5a50,/AfriSpeech-100/test/3666bdc6-fb8f-4872-afaf-d631c0a66424/9c24eb9314d7e074f6d27e62a3b42f18.wav,7.280997732426304,african,general,test,Male
84622,26f8a073f2f00cc01a888fd60675b925,swahili,19-25,KE,"It started when president Jackson was elected in 1828, and it ended about 25 years later.
",89,074ff1a928be85f7ae25163b52119d7c,/AfriSpeech-100/test/7a53b36e-c450-4963-8c51-7c1dfb7c240d/99f95bc8a2092b7c2bb2f59ac6c4d39f.wav,9.49498866213152,african,general,test,Female
66718,634d7b4e0dc38df9860e7ddcf78355ea,swahili,19-25,KE,"Ini Dima-Okojie and Abasi Ene-Obong at their civil ceremony
",59,b144607a9fb812db58bcc1c20e15121d,/AfriSpeech-100/test/118e82b6-e058-4ae1-940f-ea5354635827/88ed90b8350b7a6737342b74c5047a93.wav,5.365986394557823,african,general,test,Male
46638,6797fff3246da56ee90a186dae614051,swahili,19-25,KE,"The TRACE unit commander said that the corpse of the deceased had been released to the family for burial, while the injured was taken to Famous Hospital at Iyana-Ilogbo, Ogun, for treatment.",190,8f56f12fef54a67333f341c8cce57b8d,/AfriSpeech-100/test/93211386-b083-4f55-8d88-c32d813b7189/67aa5be4c0d1d9c2aaf3662074176622.wav,16.605986394557824,african,general,test,Male
130293,7e4659cd57745551152b0cee3359c7cb,swahili,19-25,KE,"A post shared by Stan Nze stannze
",33,1fffc7f79f0f488f456946f9d2a8744a,/AfriSpeech-100/test/b774cf06-0e7e-41a0-8caa-50872b71292f/21e395fb4d67656897651bef6385a5e8.wav,3.6539909297052153,african,general,test,Male
140427,3e70b4519142a562dbdf98ea3eee8938,swahili,26-40,KE,"The Ogun State Governor, Dapo Abiodun, on Wednesday, submitted the expression of Interest and Nomination forms for his re-election on the platform of the All Progressives Congress to the party leadership in Abuja.
",213,6c2b69eba32bb4b8a2f3eb8f888d2656,/AfriSpeech-100/test/97109f43-2ac3-473d-8738-0ba6bbef10ba/8619d4c60a12436695f78177d5e57f0e.wav,14.712993197278912,african,general,test,Female
66877,634d7b4e0dc38df9860e7ddcf78355ea,swahili,19-25,KE,"Chief executive Christine Holgate was stood aside pending a review into the purchase of the gifts after telling an estimates hearing they were a reward for securing a deal to do banking in post offices.
",202,6b75374a239ae0fc997bf6e9f8ca1266,/AfriSpeech-100/test/4c2c8783-0c4d-476e-85ef-01bf49655d1e/52f19288efabecb6f8ad1667774282f0.wav,12.563990929705216,african,general,test,Male
54191,2216c578eeaeaa9e73262533afcf130b,swahili,19-25,KE,"Abdi Abdirahman was third, and at age 43 will be the oldest American man ever in an Olympic running event.
",106,49403e1337dc293262de1d2b6ee9148d,/AfriSpeech-100/test/2f4cc728-48bb-4371-9a0e-1226f809d16c/45b66853ccaca55ad081bf0e49b313d8.wav,9.0,african,general,test,Female
54268,2216c578eeaeaa9e73262533afcf130b,swahili,19-25,KE,"Maggie shared her sweet balcony pictures after giving the space a lick of paint before adding shelves and fairy lights.
",119,f035514c3543cb49ca5dbb32fe08ef4c,/AfriSpeech-100/test/ce4e5df2-22f6-48ae-8a74-0908301ec048/f0c905e8649d11513790d3216e6f033e.wav,7.314988662131518,african,general,test,Female
194279,ef0c5d7f2fa338ecca38fdbaa264fa3c,swahili,26-40,KE,"The Saint Georges Cross, also called the Cross of Saint George, is a red cross on a white background.
",101,61338f7684a6fd6a6d8cde9141580949,/AfriSpeech-100/test/51235f57-b850-40f0-b739-353f41dca195/9f2f9d796737c6f0c4f24148796b46ba.wav,9.308979591836737,african,general,test,Male
134558,2216c578eeaeaa9e73262533afcf130b,swahili,19-25,KE,"My friend, who is a nurse and lives in the US, found a lump in her breast, which was taken out.
",95,09a929df9f8551c4315d84218801f710,/AfriSpeech-100/test/9cacd002-5a27-4af3-965b-51a7d54f83a3/f806713fbd9983306027536d522a6955.wav,7.36498866213152,african,general,test,Female
140366,3e70b4519142a562dbdf98ea3eee8938,swahili,26-40,KE,"The 32 survivors of Zayas Battalion were sent to Manila , where they boarded a ship for Spain . In Spain , they were given a hero s welcome and became known as los Ultimos de Baler   the Last of Baler .
",200,043469d1a7b13dd494aee56c8a7bfe04,/AfriSpeech-100/test/d7820be4-ea1c-4a1a-a795-0d4e21886e55/cd67fc14ba27e4032ae6c6ba8837f008.wav,15.46498866213152,african,general,test,Female
152311,26f8a073f2f00cc01a888fd60675b925,swahili,19-25,KE,"That set the stage for a big 18th hole as Anderson opened the door with a double bogey, and Studer took advantage to secure the win.
",132,8e949d0496af05dedbcdae3c1cf63ccb,/AfriSpeech-100/test/fe9b4d37-101b-470d-bb34-489a0b915aea/755861b34f25cd6d544810942607a065.wav,12.25,african,general,test,Female
66729,634d7b4e0dc38df9860e7ddcf78355ea,swahili,19-25,KE,"This hastening acceptance means that if Apples health teams have been aiming for a point at which such solutions become commonplace in, say, five years, they may need to expedite preparations to grasp the present opportunity.
",225,8ed1bd7778872bd5622d5cb7cf1d53e0,/AfriSpeech-100/test/b27892df-73da-47f4-969c-aa22b2a05b62/4a8935cbb763b018385459008348869b.wav,15.186984126984129,african,general,test,Male
94484,3b00af0abdc5a29608015613497c4263,swahili,26-40,KE,"Officials in Algeria reported the nations first coronavirus case on Tuesday, Reuters reported.",94,ca671c8b836bfcc9a16907cc455ef6c4,/AfriSpeech-100/test/e30aad6c-f992-4005-ae70-dd97cf287f23/acb94216ac35b57b9db533a717c75008.wav,5.944988662131518,african,general,test,Male
24424,e1c00fb2bb781c956d9f1cf477711cea,swahili,26-40,KE,"Many of the advantages of three-dimensional cultures seen by Leighton, Nandi, and others may be attributed to permitting the cells to retain their normal shape and special associations.",185,a80aaa73e35f5dd1b72a8349609d7d76,/AfriSpeech-100/test/809d8f6e-79a4-463c-b2f9-b87ab7504886/fdb1047d82fab547ee0052b2328b76be.wav,13.816984126984124,african,clinical,test,Female
84633,26f8a073f2f00cc01a888fd60675b925,swahili,19-25,KE,"Nwadiuto began playing the piano when he was a young child at Okene elementary school
",85,8fe21fd191ac8d0e6ca82138af90b155,/AfriSpeech-100/test/f3d69837-299b-40aa-82c9-cd79d9db54c0/8197cbda09aafc0c7aad55d9c2f2a223.wav,4.930997732426303,african,general,test,Female
43269,6797fff3246da56ee90a186dae614051,swahili,19-25,KE,"This is the lowest point in Nigerias democracy.  We had never seen anything like this. The mercenariness of the electoral process used to a little subtler and a little more dignified. Now, theres no pretense. Its in your face.",225,2ab6966427c59df1ddf7e29ba65e1758,/AfriSpeech-100/test/261968ff-f4ca-441d-b25a-2c60952e2588/c4f915bb350039cf05ffda4dc67f55dc.wav,22.39498866213152,african,general,test,Male
130089,7e4659cd57745551152b0cee3359c7cb,swahili,19-25,KE,"Dr. Mrs. Nnajofor Chukwueloka in her Ife interview said Malaria, Typhoid fever, Yellow fever, Tuberculosis, COVID-19 are endemic diseases
",137,2d512461af3cd4c83d6058288204ea5a,/AfriSpeech-100/test/42c6cb19-1147-4513-a7ab-90fec7388113/467634918c832a2e12a54557c3bfc53f.wav,20.346984126984125,african,general,test,Male
82028,f6d533e8dea137a94f7750f7a8080361,swahili,26-40,KE,"Accelerate TV has premiered the trailer for its rom-com sitcom titled Just Friends.
",83,530b36d8db09ea3251cbac4ceebd763e,/AfriSpeech-100/test/46f41a7e-e084-4b53-9d4f-1ce522fa3758/a2918fe834b6e0e1774e88de692949e5.wav,6.572993197278912,african,general,test,Female
362391,2e912cd34fc79ecd39d79d2e7bab8741,swahili,19-25,KE,"The manipulators of Nigeria wont stop.
",38,bc64d97ceff6889d5e66e6fa0e09ac40,/AfriSpeech-100/test/da5ca839-5273-41e5-858a-ac29aa3b01fc/59631744846030eb5a4c189e4e85a7cf.wav,3.007981859410432,african,general,test,Male
134840,2216c578eeaeaa9e73262533afcf130b,swahili,19-25,KE,"Shock other Assessment: Nesochi Wuraola initially admitted for low BP.
",70,9597700df6b4c15fd367626b2fac9a02,/AfriSpeech-100/test/ce4379d3-dcbb-4ecc-9019-07a3518a4a1d/23a9b325bb10ceb6a876eb53305c4bb5.wav,6.401995464852607,african,general,test,Female
54507,2216c578eeaeaa9e73262533afcf130b,swahili,19-25,KE,"Dr. Funsi Yorah Bah claims Cough, catarrh, fever, STI, abdominal pain, constipation, sore throat are the most common presenting complaints at Kumasi hospital
",157,ebb82a8617d72feef0feea8fe69772ea,/AfriSpeech-100/test/6170c774-ef8c-43e0-a2aa-ce977e8d1133/f356de217d3ea60cbaf1dcab43939649.wav,14.73498866213152,african,general,test,Female
130111,7e4659cd57745551152b0cee3359c7cb,swahili,19-25,KE,"Quinton has been using social media to get the message across to as many people as possible-- in English and Navajo.
",116,eedcb7a839b28e479f8b5decd911d7aa,/AfriSpeech-100/test/2c156c8d-2b1f-4ef1-b56c-c4d1746fb4dc/82467e10a603fecb56db5cf81f9ca348.wav,12.30498866213152,african,general,test,Male
66635,634d7b4e0dc38df9860e7ddcf78355ea,swahili,19-25,KE,"In an Ask Me Anything session he recently organised on his Instagram page, AY claimed that he didnt have issues with Basketmouth but that the latter had uncontrollable superiority complex.
",188,813ad08ed4df0baebed3baeac19a664c,/AfriSpeech-100/test/a94471df-98ac-46a9-985b-450d72497a27/5904b2966bbdf5ad187523fb5217590a.wav,10.28498866213152,african,general,test,Male
196543,46315ef54b95da7087afa37ddf54247f,swahili,26-40,KE,"Across Australia, there have been 3152 people diagnosed with COVID-19 in the last seven days.
",93,bd3369b374c70b2e9caac20949f48900,/AfriSpeech-100/test/932532b7-05e5-453a-8b68-755b9fabbc22/3e0e5c8e809d497c44d50dcc76411d0f.wav,8.696984126984129,african,general,test,Female
139946,a255491df18f9e1d39e0b2ec07912692,swahili,19-25,KE,"He became a UPN Senator after the 1983 elections.
",49,01259e8b279dc25de33dd55947781ab1,/AfriSpeech-100/test/73a53048-34b8-4634-b479-c4ba92df3b04/82f7bb483753e8347aead9e451b3d72b.wav,5.826984126984128,african,general,test,Female
82030,f6d533e8dea137a94f7750f7a8080361,swahili,26-40,KE,"We know that its high in Thanet, in Ashford its nothing like as high in terms of infection rates.
",97,b5a51f44cc53a1b2b6e0dbce22bf1606,/AfriSpeech-100/test/82d7b53c-e09f-4e5d-8d0a-fe89b4f1b31e/d1b6b4532435c600686266e092527a4d.wav,8.09498866213152,african,general,test,Male
511284,aaaca9dc353411eb473d2a0edc33ac01,swahili,19-25,KE,A/P Labile bp in the setting of low filling pressures and autodiurese.,70,ed01f3122f569a8445af9118c4d0e5cc,/AfriSpeech-100/test/160813ab-a0c9-4d88-8649-65d890ea8f66/28ed3d687bac747087d48ef8d7442a1e.wav,5.951995464852607,african,clinical,test,Female
130261,7e4659cd57745551152b0cee3359c7cb,swahili,19-25,KE,"The family history of Babalade disease was important for Bioye who is a doctor at Gombe university but lives in Offa with his wife Kurokeme
",139,33ca6513a9331d9ec7c308f147eb6b0a,/AfriSpeech-100/test/939bc232-3be6-484c-b2b4-4d4b6a234211/13ad8ba085038c4de3fd49b81d977823.wav,10.850997732426304,african,general,test,Male
84380,620786c157dd34b236347b721d6cd46e,swahili,,KE,"As young lady, when are you planning to settle down?Abiola is an innovative and dynamic change leader, having over thirteen years of seasoned financial experience with exposure in both local and international financial markets.
",227,758840f03d582f6e29cea86a3bf78a40,/AfriSpeech-100/test/f96e7e3e-12c2-4ba1-9418-4cfb004245f7/a0b30d62e1e355a885af32bc361018d8.wav,11.828979591836736,african,general,test,Male
52639,4e6385ad4c3d86e94b67d95118475404,swahili,26-40,KE,"She never lets me pick out her stuff, so she would see what she wants and just pick that out, Young-Holmes said.
",112,1e1f4d7a25294e5853a6c798329b69b9,/AfriSpeech-100/test/44226baf-b0cd-4bb3-bfb3-76c876b449e1/0297cc93d5882bd67b9b4a53460de9eb.wav,9.162993197278912,african,general,test,Female
84913,26f8a073f2f00cc01a888fd60675b925,swahili,19-25,KE,"Appiah ended his contract as Black Stars head coach three days ago and there was no clear news about his future until this decision taken by the GFA on Thursday night.
",167,b14bcbe3c1bb3707080657768dbd863c,/AfriSpeech-100/test/cc3b88e4-7bd1-426b-b3cd-58f8b4fa6913/0970192b49dfc156055654419a08d97a.wav,14.861995464852605,african,general,test,Female
458,34195a5670353fd553d53e8a57a44299,swahili,19-25,UG,"The number of the pilgrims also came as first in the history of Nigeria and Africa.
",83,aaea05dc4a656f0382fa933fe3873bb7,/AfriSpeech-100/test/fe1521d4-b430-4692-8805-0b427207caf7/e38c20fb48c1df73c16b9450c814b61d.wav,7.940997732426304,african,general,test,Female
66898,634d7b4e0dc38df9860e7ddcf78355ea,swahili,19-25,KE,"Top gynecologists, Drs Lamloyae Boy and Ingah at Aboso leading specialist hospital were quizzed on the management of several patients.
",134,9c51226aef695c1b3a4ad6d71b96e692,/AfriSpeech-100/test/407b2e80-443e-44a1-8acd-964e91a08eba/5f75ec6d3ccacbd341f5c067322564fc.wav,9.560997732426303,african,general,test,Male
183574,5879cae29103f47763706b63ea87276f,swahili,19-25,KE,"06 May 1986 1: 54 PM BILAT LOWER EXT VEINS           Reason: eval for DVT Admitting Diagnosis: FAILURE TO THRIVE PANCREATIC CANCER
",120,84da6b60d5fb2f5fdb9aebaa67a1781a,/AfriSpeech-100/test/c09475e1-6f4e-4227-acbf-abb332cd6381/4ae8e7c8b7209cd7ea5a691c74166d84.wav,13.525986394557822,african,clinical,test,Male
54511,2216c578eeaeaa9e73262533afcf130b,swahili,19-25,KE,"Her message said my sister is interested in you RED FLAG.
",57,cf52f665727031031d1916c4a2cb8001,/AfriSpeech-100/test/df146382-35f4-4631-aa5e-8a1d761224a8/e73b17fea59df944f30381482ca3b86d.wav,3.6739909297052153,african,general,test,Female
84652,26f8a073f2f00cc01a888fd60675b925,swahili,19-25,KE,"More than 50 people were killed during religious riots in the capital New Delhi earlier this year, with most of the victims Muslims.
",132,dfd8cf9b1bdc2465ae761fe579d607e0,/AfriSpeech-100/test/1ff91701-e14d-43f5-9041-56ad6353779e/01eec19997f8dd873a47c3a79d81993b.wav,10.888979591836735,african,general,test,Female
130164,7e4659cd57745551152b0cee3359c7cb,swahili,19-25,KE,"On 17 December 2012 Hornby announced that in their 2013 product range they will make 71000 Duke of Gloucester in BR Brunswick Green . This model was released in late 2013 and has been praised in reviews by both Hornby and Model Rail Magazines .
",244,c53f52206f4be30f27036cf946e28df1,/AfriSpeech-100/test/6f814d73-998f-4cb1-a7ba-94344a25c6c2/92675e1ccf1a47d46bda4578804259aa.wav,26.74199546485261,african,general,test,Male
